doi,name,description,keywords,license,temporalCoverage,spatialCoverage,supplement_to,license_name,topic
doi:10.1594/PANGAEA.748732,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.749290,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.338861,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.839707,True,False,False,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Ecology
doi:10.1594/PANGAEA.860942,True,False,False,True,True,True,False,Creative Commons Attribution-ShareAlike 3.0 Unported,Ecology
doi:10.1594/PANGAEA.899739,True,False,False,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.899552,True,False,False,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.904219,True,False,False,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Ecology
doi:10.1594/PANGAEA.833618,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.886801,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.941079,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.863230,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.939208,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.882597,True,True,False,True,False,False,True,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.918074,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.933059,True,False,False,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.982396,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.993401,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.877353,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.972603,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.746906,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.751255,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.114706,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.737879,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.890931,True,True,False,True,True,False,True,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.610274,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.952852,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.953466,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.927847,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.835335,True,False,False,True,False,False,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.909727,True,True,True,True,False,True,True,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.892875,True,True,False,True,False,False,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.920703,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.946511,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.891753,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.727674,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.763422,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.847878,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.952709,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.962942,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.808614,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.913490,True,True,False,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.934623,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.934642,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.952887,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.985095,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.964433,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.836119,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.338878,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.338875,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.950136,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.910414,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.77904,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.969583,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.863231,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.847876,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.615903,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.81189,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.338922,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.338886,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.882237,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.952876,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.912925,True,False,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.953738,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.835338,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.928635,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.875081,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.905555,True,False,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.59770,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.783531,True,False,False,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Ecology
doi:10.1594/PANGAEA.963193,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.934415,True,False,False,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.666162,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.881736,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.946256,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.957435,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.619072,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.871584,True,True,False,True,False,True,True,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.963082,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.854463,True,True,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.869118,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.773156,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.964394,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.962935,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.983439,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.987233,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.934256,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.890486,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.810730,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.953649,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.749188,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.747808,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.855172,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Ecology
doi:10.1594/PANGAEA.905686,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Ecology
doi:10.1594/PANGAEA.908180,True,True,True,True,True,True,True,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.897882,True,True,True,True,True,True,True,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.650126,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.912526,True,False,False,True,False,True,False,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.944788,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.655729,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.655712,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.835102,True,False,False,True,False,False,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.714851,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.714954,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.786654,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.786651,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.711737,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.711739,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.840653,True,False,False,True,False,False,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.786653,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.912280,True,True,True,True,True,True,True,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.917705,True,True,True,True,False,False,False,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.757633,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.757615,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.860435,True,True,True,True,False,False,True,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.815457,True,True,False,True,True,True,True,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Fisheries
doi:10.1594/PANGAEA.934302,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.656331,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.649833,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.650174,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.807344,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.648887,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.864093,True,True,True,True,False,False,True,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.860979,True,True,True,True,False,False,True,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.818402,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.648800,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.995403,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.822160,True,True,True,True,True,True,True,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.656189,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.987945,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.981112,True,True,True,True,False,False,False,Creative Commons Attribution 4.0 International,Fisheries
doi:10.1594/PANGAEA.847964,True,True,True,True,False,False,True,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.714853,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.714854,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.319840,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
doi:10.1594/PANGAEA.762814,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Fisheries
